	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
2289	eefe4ee35a6df3ee9dc57f103f01c02b	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosyn_cell_respir_pool_part2_q12_i1 UpdateRadioButton	0.4479	0.0	0.5586	44.5122	0.0	55.4878	20.876	19.911	21.946	2093	2132	Catabolic pathways	plasma membrane function			
2290	109e86457c3e0b4deff0e5d0df351174	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosyn_cell_respir_pool_part2_q1_i1 UpdateCheckbox	0.3376	0.0	0.6695	33.3807	0.0	66.6193	21.005	21.216	20.566	2071	2109	plasma membrane function				
2291	782e4a34b70798e9e46a9c641c7ea3f4	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosyn_cell_respir_pool_part2_q2_i1 UpdateRadioButton	0.1068	0.0	0.8941	10.6818	0.0	89.3182	20.468	20.749	18.472	2159	2200	plasma membrane function				
2292	3c53da3b4b140aaa7577e3f819a5969d	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosyn_cell_respir_pool_part2_q3_i1 UpdateCheckbox	0.3218	0.0	0.6853	31.6611	0.0	68.3389	21.291	21.235	21.403	2068	2113	plasma membrane function				
2293	2ee59bd6c3524bc446eff90d431fe56c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosyn_cell_respir_pool_part2_q4_i1 UpdateRadioButton	0.2535	0.0	0.747	25.3515	0.0	74.6485	20.585	20.947	19.498	2091	2134	plasma membrane function				
2294	f6ea2f5170bb054c602dd7845446cc1a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosyn_cell_respir_pool_part2_q5_i1 UpdateRadioButton	0.0671	0.0	0.9334	6.7099	0.0	93.2901	21.062	21.103	20.442	2122	2161	plasma membrane function				
2295	3e272b786173cd6822913bd646db75a2	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	3.0	metabolism_photosyn_cell_respir_pool_part2_q6_i1 UpdateRadioButton	0.7391	0.0	0.2609	73.913	0.0	26.087	21.528	16.038	23.218	23	23					
2296	18dacf02b8d74f7f7fc0613d400849ab	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosyn_cell_respir_pool_part2_q7_i1 UpdateRadioButton	0.3312	0.0	0.6697	33.1199	0.0	66.8801	21.117	21.566	20.286	2145	2186	Catabolic pathways				
2297	0dd942c6be22ebc2409f6fca2221e20a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosyn_cell_respir_pool_part2_q8_i1 UpdateRadioButton	0.1566	0.0	0.8475	15.4773	0.0	84.5227	21.379	21.706	19.753	2118	2158	Catabolic pathways	Atomic Number			
2298	095a98a0270ded729d175dd072f139a8	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	12.0	metabolism_photosyn_cell_respir_pool_part2_q9_i1 UpdateRadioButton	0.1049	0.0	0.8969	10.4924	0.0	89.5076	21.033	20.953	21.62	2130	2173	Catabolic pathways	Atomic Number			
2299	33091fecb2ef8c51d3e7031065b4a351	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosynthesis_respiration_pool_q10_i1 UpdateRadioButton	0.4659	0.0	0.5372	46.4876	0.0	53.5124	21.636	21.614	21.663	1906	1936	Catabolic pathways				
2300	1c15c11da707dd9ba9d586555e6eabc7	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosynthesis_respiration_pool_q11_i1 UpdateRadioButton	0.3854	0.0	0.6177	38.438	0.0	61.562	21.591	21.44	21.833	1925	1959	Catabolic pathways	plasma membrane function			
2301	75ce5b1f471b471e0a52c001647cbf42	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosynthesis_respiration_pool_q12_i1 UpdateCheckbox	0.3201	0.0	0.6874	31.4087	0.0	68.5913	20.915	21.128	20.436	1972	2009	plasma membrane function				
2302	a1080529d320bca7516f5c53245b0346	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	14.0	metabolism_photosynthesis_respiration_pool_q1_i1 UpdateRadioButton	0.305	0.0	0.6981	30.3947	0.0	69.6053	20.715	20.536	21.124	1912	1951	Catabolic pathways	plasma membrane function			
2303	2c5332d62e6b875ba1f4aadf790bbeab	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosynthesis_respiration_pool_q2_i1 UpdateRadioButton	0.1472	0.0	0.8543	14.7175	0.0	85.2825	20.844	20.976	20.06	1975	2018	Catabolic pathways	plasma membrane function			
2304	214ce90a9ea3d110d82effc72a3c191c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosynthesis_respiration_pool_q3_i1 UpdateRadioButton	0.2791	0.0	0.7249	27.7639	0.0	72.2361	20.987	20.767	21.587	1964	1999	Catabolic pathways	plasma membrane function			
2305	414012ed3618e4cc9337286015858dd8	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosynthesis_respiration_pool_q4_i1 UpdateRadioButton	0.153	0.0	0.8485	15.2989	0.0	84.7011	21.724	21.965	20.18	1946	1974	Catabolic pathways	plasma membrane function			
2306	635abfdc7e0bb1cabf9ad8f5f041cdf3	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosynthesis_respiration_pool_q5_i1 UpdateRadioButton	0.241	0.0	0.7626	23.9444	0.0	76.0556	21.291	21.446	20.837	1905	1942	Catabolic pathways	plasma membrane function			
2307	26bde29ed30379398b9c8733c65a0936	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	14.0	metabolism_photosynthesis_respiration_pool_q6_i1 UpdateRadioButton	0.3192	0.0	0.6853	31.7159	0.0	68.2841	20.756	21.197	19.918	1969	1999	Catabolic pathways				
2308	1d2206f2c75c611df149cd5bcdb4a79d	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosynthesis_respiration_pool_q7_i1 UpdateRadioButton	0.3937	0.0	0.6089	39.3677	0.0	60.6323	21.041	21.386	20.487	1927	1961	Catabolic pathways	plasma membrane function			
2309	f97e8d213fb235472884d94a6c0b785c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	19.0	metabolism_photosynthesis_respiration_pool_q8_i1 UpdateRadioButton	0.0536	0.0	0.9469	5.3571	0.0	94.6429	21.358	21.486	19.461	1975	2016	plasma membrane function				
2310	53cd8c163fb6f3ebe95dfd71088bed38	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	18.0	metabolism_photosynthesis_respiration_pool_q9_i1 UpdateRadioButton	0.4696	0.0	0.535	46.7559	0.0	53.2441	20.387	20.05	20.818	1915	1942	plasma membrane function				
2311	c2f3dd3ddb1bd44456f4955f8df1fb56	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q10_i1 UpdateRadioButton	0.6	0.0	0.4	60.0	0.0	40.0	23.546	24.464	22.629	32	40					
2312	e1da2d4e23f585fbd0d6b747d3ba531f	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	3.0	q11_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	24.288	18.731	29.228	35	48					
2313	314687ef9e140cc4418b67385e29313c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	5.0	q12_i1 UpdateCheckbox	0.2885	0.0	0.7115	28.8462	0.0	71.1538	20.758	19.507	24.511	36	52					
2314	ac17e292ac6c1e060bae72bebaf50351	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	5.0	q1_i1 UpdateRadioButton	0.1556	0.0	0.8444	15.5556	0.0	84.4444	22.885	24.462	10.267	35	45					
2315	d38398215f11aea20b415214f2b6947c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q2_i1 UpdateRadioButton	0.1702	0.0	0.8298	17.0213	0.0	82.9787	23.744	25.0	18.3	35	47					
2316	ed7b3c00b71f0cd1a14211073c82bf30	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q3_i1 UpdateRadioButton	0.325	0.0	0.675	32.5	0.0	67.5	23.489	23.9	22.79	30	40					
2317	8621bde36436da1f70f67226343d0dd7	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q4_i1 UpdateRadioButton	0.119	0.0	0.881	11.9048	0.0	88.0952	21.163	20.148	33.85	32	42					
2318	1784ba5619dcef6b303a5013801509d3	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q5_i1 UpdateRadioButton	0.1111	0.0	0.8889	11.1111	0.0	88.8889	24.028	24.441	21.8	32	45					
2319	f2b9a763b3b08e5d9de0a4dc4aabf471	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	5.0	q6_i1 UpdateRadioButton	0.2653	0.0	0.7347	26.5306	0.0	73.4694	19.41	19.422	19.375	36	49					
2320	bb61ce9ab728902943ce84944f909d42	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q7_i1 UpdateRadioButton	0.175	0.0	0.825	17.5	0.0	82.5	24.591	23.504	30.46	34	40					
2321	6d5d35f17aa76131fe50a524a53dc29c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q8_i1 UpdateRadioButton	0.0208	0.0	0.9792	2.0833	0.0	97.9167	22.572	22.572		36	48					
2322	ac90472f78d573b3b6925fca4d871052	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	metab_photo_respir_quiz	8.0	q9_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	25.59	29.382	20.631	30	40					
2323	3aeb7774f3028c34973dbcbe31dcbbe3	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_DIGT_inputs	16.0	q1_i1 UpdateCheckbox	1.1197	0.0207	3.1493	13.5497	1.2576	85.1927	17.511	16.502	23.312	2111	2465	plasma membrane function	pattern recognition			
2324	0a520960b57c541dce9cc5dc96a502fb	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_bacteria_LBD	8.0	q1_i1 UpdateRadioButton	1.0432	0.0426	1.038	51.8455	2.8961	45.2584	5.618	0.755	9.638	1730	1761	Catabolic pathways	plasma membrane function			
2325	571f564fad2ae5537c224710dd2f9b89	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_carbon_DIGIT_1	5.0	q1_i1 UpdateRadioButton	0.5415	0.0201	1.0152	35.774	1.6708	62.5553	4.21	0.5	10.41	1983	2035	Atomic Number	plasma membrane function			
2326	bcd69e2ae9934ad5f2369db7f1c974ca	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_carbon_DIGIT_1	14.0	q2_i1 UpdateHotspotSingle	1.4559	0.0	1.0134	62.4521	0.0	37.5479	23.87	16.02	28.589	495	522	plasma membrane function	pattern recognition			
2327	afe0e8393c3a72e1be0db07a4bcf7551	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_carbon_DIGIT_1	9.0	q3_i1 UpdateCheckbox	1.1097	0.0141	2.7893	15.6645	0.9601	83.3754	37.274	38.497	31.152	1819	1979	Atomic Number	plasma membrane function			
2328	dd2e54108ff62ecbcef4d85379e1034c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_chloro_sandc	5.0	compare_chlorophyll_q1_compare_chlorophyll_a1 UpdateShortAnswer	0.0	0.0487	1.2028	0.0	3.4157	96.5843	8.502	7.263	43.532	1348	1376	plasma membrane function				
2329	4227e45d75167c8b2178d5aa54fbe21c	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_chloro_sandc	6.0	compare_pigments_q2_compare_pigments_a2 UpdateShortAnswer	0.0	0.0287	1.2625	0.0	2.6882	97.3118	64.504	61.983	158.276	1111	1116	plasma membrane function				
2330	c64667f1f95a33862cacc36169a9b80a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_digt_colors	4.0	q1_i1 UpdateRadioButton	0.2886	0.0	1.007	27.9913	0.0	72.0087	1.323	0.368	3.778	1826	1847	plasma membrane function	homologous structures			
2331	61de0687b84f4d98c50b8c52cb4eac61	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_digt_colors	6.0	q2_i1 UpdateRadioButton	1.3367	0.0	1.0701	65.4492	0.0	34.5508	39.924	33.206	43.467	1361	1369	plasma membrane function				
2332	97028e7c53a948982c9f98776c9d2743	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_spectrum_LBD	6.0	q1_i1 UpdateCheckbox	0.846	0.0235	1.9004	25.9441	1.9127	72.1432	8.33	7.119	11.467	1948	2039	Genotype varieties	plasma membrane function			
2333	1ca4674a1051bf1a0ecbd70ff207bc86	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Photosynthesis and Cellular Respiration	photo_spectrum_LBD	4.0	q2_i1 UpdateRadioButton	0.1942	0.014	1.0053	18.1871	1.1111	80.7018	18.423	17.914	20.548	1691	1710	plasma membrane function				
2334	a745d462b7293707b6082e56a2f84147	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q10_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	23.922	22.147	27.471	4	4					
2335	bb6f1d7f11e0dfc48b7b37fa927b0e56	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q11_i1 UpdateRadioButton	0.4	0.0	0.6	40.0	0.0	60.0	26.863	31.941	16.706	5	5					
2336	a10ba66098e13cd3643915767f4e5c40	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	1.0	metab_energy_pool_q12_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	23.294		23.294	2	2					
2337	b3f740cd0abf95003c7a78cf9a4d769a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q13_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	18.019	18.019		4	4					
2338	36e6de2d2d6d1d05ccd6efbb107acde8	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q14_i1 UpdateCheckbox	0.6667	0.0	0.3333	66.6667	0.0	33.3333	17.559		17.559	3	3					
2339	987cdd095d3e0aec3e5a37233d85fcc8	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metab_energy_pool_q1_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	18.264	18.264		3	3					
2340	45d79947bc2eba0492dc15a22f2e3f8f	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metab_energy_pool_q2_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	16.059	18.294	13.824	5	5					
2341	9e4a4110e34ca194c3bb9dfbe5071aa5	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q3_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	21.235		21.235	4	4					
2342	fe2673eb33b02f511feaa433a6cd1cac	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	1.0	metab_energy_pool_q4_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	16.03	15.353	16.706	3	3					
2343	5134d23abdfc6eb477826a2e77766ae0	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metab_energy_pool_q5_i1 UpdateRadioButton	0.375	0.0	0.625	37.5	0.0	62.5	18.541	16.47	21.647	8	8					
2344	0d83c308a450bc76e3c770977d6625e5	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q6_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	8.471	8.471		4	4					
2345	a38022a4e3998951ef9a997f35f6e47a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	1.0	metab_energy_pool_q7_i1 UpdateRadioButton	1.0	0.0	0.0	100.0	0.0	0.0	5.529		5.529	1	1					
2346	9ad801a50c6a76e7e1408001ca567349	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q8_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	25.706		25.706	2	2					
2347	b1b6ed0071573cde74671041523c5316	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metab_energy_pool_q9_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.059	4.059		2	2					
2348	ea2a1f2c2b8046bd256c5eda7bbc37ee	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_energy_unit_pool_q1_i1 UpdateRadioButton	0.342	0.0	0.6772	33.3522	0.0	66.6478	16.091	16.198	15.88	1233	1769	Catabolic pathways				
2349	4c1dbc24768339711fb841692515d769	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	8.0	metabolism_energy_unit_pool_q2_i1 UpdateRadioButton	0.2824	0.0	0.7276	28.2429	0.0	71.7571	16.203	16.434	15.578	1170	1696	Catabolic pathways				
2350	56c6dcd35af91fe654cf430328c58d35	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_energy_unit_pool_q3_i1 UpdateRadioButton	0.58	0.0	0.4486	56.4516	0.0	43.5484	16.347	16.077	16.579	1179	1674	Catabolic pathways	plasma membrane function			
2351	92ac1aa82d92171b2ab1b513f9d303a0	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_energy_unit_pool_q4_i1 UpdateRadioButton	0.1485	0.0	0.8627	14.7908	0.0	85.2092	16.297	16.292	16.322	1204	1697	Catabolic pathways	Organic vs Inorganic Compounds			
2352	9ca22b4d5e29c92faacef7b1b011a8da	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_energy_unit_pool_q5_i1 UpdateRadioButton	0.6552	0.0	0.3448	65.5172	0.0	34.4828	17.207	23.106	15.101	22	29					
2353	8d5648d9b1c469d6a070b68d309aeadf	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q10_i1 UpdateRadioButton	0.1	0.0	0.9	10.0	0.0	90.0	19.298	19.217	19.824	20	20					
2354	5a4e8b0b928e4eeca04fd27a50969367	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q11_i1 UpdateRadioButton	0.6471	0.0	0.3529	64.7059	0.0	35.2941	16.353	17.691	15.461	17	17					
2355	f3e02f2e79892ba37da793e7d740e5ea	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metabolism_pathways_pool_a2_q1_i1 UpdateCheckbox	0.8636	0.0	0.1364	86.3636	0.0	13.6364	17.034	31.235	15.941	22	22					
2356	4511d02438be191d3cbf0873a2c6996a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	2.0	metabolism_pathways_pool_a2_q2_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	20.551	22.018	5.882	20	20					
2357	5a45d151ff1349c40ca5e4a830dc464b	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q3_i1 UpdateRadioButton	0.2941	0.0	0.7059	29.4118	0.0	70.5882	17.758	18.529	16.216	17	17					
2358	d95e062f4cd8ab844bda8c6c635ef67f	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q4_i1 UpdateRadioButton	0.2632	0.0	0.7368	26.3158	0.0	73.6842	18.601	18.252	19.824	19	19					
2359	63d94a5f7bfa286f63921532cc4477b0	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q5_i1 UpdateRadioButton	0.1176	0.0	0.8824	11.7647	0.0	88.2353	21.829	23.189	15.706	17	17					
2360	c49ca3e1c7c96047344946fe390d4f47	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q6_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	13.846	14.755	11.118	16	16					
2361	cc258462c2ef6a4d751f751544dccc9e	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q7_i1 UpdateRadioButton	0.2222	0.0	0.7778	22.2222	0.0	77.7778	23.272	24.341	21.49	18	18					
2362	012cd52cd18711fad5380499772caf3f	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q8_i1 UpdateRadioButton	0.2222	0.0	0.7778	22.2222	0.0	77.7778	19.2	20.218	16.824	18	18					
2363	106eee5ca21177269f452630dbeb7319	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	3.0	metabolism_pathways_pool_a2_q9_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	18.551	18.112	22.941	16	16					
2364	d3e8530298c9c3f80c5afd4322ffff51	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_photosyn_CR_unit_pool_q1_i1 UpdateRadioButton	0.254	0.0	0.7659	24.3631	0.0	75.6369	15.993	15.672	16.884	978	1256	plasma membrane function	homologous structures			
2365	64d39ef622aaca5e73cc582f983d409f	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	9.0	metabolism_photosyn_CR_unit_pool_q2_i1 UpdateRadioButton	0.1632	0.0	0.8473	15.832	0.0	84.168	16.031	15.852	17.085	965	1238	plasma membrane function				
2366	bc9796724c20532777015c4208598a7b	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_photosyn_CR_unit_pool_q3_i1 UpdateRadioButton	0.1905	0.0	0.8158	18.8142	0.0	81.1858	15.91	16.022	15.419	993	1265	Genotype varieties	plasma membrane function			
2367	5213dd0fcc976293c69713668a6b36d2	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	9.0	metabolism_photosyn_CR_unit_pool_q4_i1 UpdateRadioButton	0.2155	0.0	0.7983	20.8589	0.0	79.1411	16.372	16.54	15.695	1006	1304	Atomic Number	plasma membrane function			
2368	a9e6c098073a049e9b0513fbafcb8c8a	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_photosyn_CR_unit_pool_q5_i1 UpdateRadioButton	0.6245	0.0	0.4093	60.3546	0.0	39.6454	16.191	15.455	16.595	963	1241	Catabolic pathways				
2369	1f11e88e5c143c425d2a1264d1bfa2fb	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	7.0	metabolism_photosyn_CR_unit_pool_q6_i1 UpdateRadioButton	0.2157	0.0	0.8216	19.3173	0.0	80.6827	16.56	16.7	16.142	1019	1289	Catabolic pathways				
2370	1b2125a9f577be79af6a39bd20991803	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	10.0	metabolism_photosyn_CR_unit_pool_q7_i1 UpdateRadioButton	0.4511	0.0	0.5753	43.8301	0.0	56.1699	16.615	16.731	16.478	978	1248	Catabolic pathways	plasma membrane function			
2371	e17f84efa821c26f94ae2ae3259c28a9	(sequence) Introduction to Biological Principles, (unit) Metabolism, (module) Unit Summary: Metabolism	metabolism_unit_quiz	9.0	metabolism_photosyn_CR_unit_pool_q8_glucose_i1 UpdateRadioButton	0.2073	0.0	0.8062	20.0953	0.0	79.9047	16.304	16.537	15.338	996	1259	Catabolic pathways				
