	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
358	ca91e499c33c8561d312073e63d97c3e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	13.0	it_15_1_it_15_1_2_2 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	4.241	4.241		29	29	multiplication operation	Loop Initialization	function tracing	variable update				
359	9cd4f42217257f72907f31a7bafb2d01	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	13.0	it_15_1_it_15_1_3_1 UpdateTextField	0.32	0.0	0.88	32.0	0.0	68.0	39.413	47.529	22.167	24	25	variable update	variable initialization	Function output equivalence	function definition 2	while loop condition			
360	83125d4e8a519f57327b113cc19c7cd9	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	13.0	it_15_1_it_15_1_3_2 UpdateTextField	0.0417	0.0	1.0	4.1667	0.0	95.8333	11.167	11.348	7.0	24	24	Function Return Value	variable initialization	function tracing	variable update				
361	ed7d073836f683d739055efaacde49aa	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	6.0	it_15_1_it_15_1_4_1 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	5.792	5.792		8	8	multiplication operation	function tracing	variable update					
362	84deee1eedb4698791e5bc045a268c45	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	5.0	it_15_1_it_15_1_4_2 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	5.429	5.429		7	7	loop termination condition	Loop Initialization	variable update	function tracing	multiplication operation			
363	ea60ef627d0e71b9b7f883b9fe898543	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	4.0	it_15_1_it_15_1_5_1 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	6.0	6.0		3	3	multiplication operation	Function Definition	function tracing	variable update				
364	24e6fc2a81223db674580fb65160f8be	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_15	4.0	it_15_1_it_15_1_5_2 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	3.667	3.667		3	3	variable update	variable initialization	function tracing	function definition 2	Function Return Value	while loop condition		
365	ea2fbd2619c95cb2cb43fcd1c0574df4	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_2	7.0	it_2_1_i1 UpdateRadioButton	0.2	0.0	0.9556	17.7778	0.0	82.2222	66.972	82.5	12.625	43	45	range function							
366	d44227510ba0b497170444e197b1d343	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_3	7.0	it_3_1_i1 UpdateRadioButton	0.4032	0.0161	0.7097	38.7097	1.6129	59.6774	13.565	10.405	18.24	43	62	iterative sequences	range function						
367	f54234db72d5304924660c964248b35d	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Python while loops	LBD_iteration_3	8.0	it_3_2_i1 UpdateRadioButton	0.3125	0.0	1.0	28.125	0.0	71.875	22.062	21.957	22.333	28	32	range function							
368	9b903b6d291950c13cccc0934fe13a9a	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	LBD_iteration_24	8.0	it24_1_timesCalled UpdateTextField	0.4878	0.1707	0.7561	34.1463	17.0732	48.7805	49.842	42.111	56.8	32	41	nested loops	Function Definition						
369	96b9bfade29fe9ac957852ab14e5b91c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	LBD_iteration_24	9.0	it24_2_i1 UpdateRadioButton	1.125	0.0313	1.0938	53.125	0.0	46.875	94.548	101.0	89.235	31	32	nested loops	assignment statements						
370	5154853b8200586ae6e1cffb91cf13f6	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	iteration_hs	3.0	Unknown	0.0	0.0	5.0	0.0	0.0	100.0	128.333	128.333		5	5								
371	c866e2623d92ec12fff4250c8d4c9670	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	iteration_hs	8.0	hs_int3_i1 UpdateNumberField	0.0889	0.0	0.9111	8.8889	0.0	91.1111	49.029	52.15	25.097	45	45	print function	Function Definition	function definition 2	function call				
372	9bae480555ad65567bee27d5d64d164f	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	iteration_hs	8.0	hs_int4_i1 UpdateRadioButton	0.1111	0.0	0.8889	11.1111	0.0	88.8889	49.029	52.15	25.097	45	45	Multiple Choice Strategy 1	pattern recognition	Function output equivalence	Identify the Requirement				
373	5717f2c14ca9afb44dff397e7dee819a	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Time-efficiency	iteration_hs	8.0	hs_int8_i1 UpdateTextField	0.8444	0.0	0.1556	84.4444	0.0	15.5556	49.029	42.417	50.231	45	45	multiplication operation	nested loops						
374	2e3767847f5d6cb7c11b1fa78684f929	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_1	7.0	ddec1_1_i1 UpdateRadioButton	0.1143	0.0	0.9429	11.4286	0.0	88.5714	92.457	96.645	60.0	33	35	Function Return Value	reading comprehension 2						
375	f42ac58ad583977f22a68a45170b92d4	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_1	7.0	ddec1_2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	21.576	21.576		33	33	reading comprehension 2	Logical Reasoning	Function output equivalence					
376	bfc51dd2bbdf6abe50228d4ed4e7f48b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_1	7.0	ddec1_3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.848	2.848		33	33	reading comprehension 2	Read Instructions Carefully	Function output equivalence					
377	975d3b707eeb851509bd0f33c616a0ee	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_2	8.0	ddec1_1_i1 UpdateRadioButton	0.2564	0.0	0.8718	25.641	0.0	74.359	61.629	52.962	86.667	33	39	Function output equivalence	Function Definition						
378	ef2a098aaa72a7b377b46d192dfb7a68	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_2	9.0	ddec1_2_i1 UpdateRadioButton	0.1714	0.0	0.9429	17.1429	0.0	82.8571	20.206	4.071	95.5	33	35	Identify the Requirement	Function Definition						
379	2f0dd57a108ce027de077eac212c75e8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_2	9.0	ddec1_3_i1 UpdateRadioButton	0.0968	0.0	1.0	9.6774	0.0	90.3226	8.806	8.964	7.333	31	31	Function Return Value	conditional statements	Identify the Requirement	Function Definition				
380	d22e8c17189346a53ff64e9bf9737234	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_2	9.0	ddec1_4_i1 UpdateRadioButton	0.2903	0.0	1.0	29.0323	0.0	70.9677	18.71	11.318	36.778	31	31	logical operators	Identify the Requirement	Logical Negation					
381	f4eca326d76e8b8012925a211e01c26e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_2	9.0	ddec1_5_i1 UpdateRadioButton	0.0968	0.0	1.0	9.6774	0.0	90.3226	10.839	11.464	5.0	31	31	logical operators	Identify the Requirement						
382	f8d436a13e09529baa6721b49fd6771c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_3	8.0	ddec3_1_i1 UpdateRadioButton	0.1053	0.0	0.8947	10.5263	0.0	89.4737	34.259	27.846	201.0	34	38	Error Handling	Function Definition	modulus operation	logical operators	Python function definition			
383	b8c228cec5a5510ba1e5a6d9da31d3f5	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_3	8.0	ddec3_2_i1 UpdateRadioButton	0.1714	0.0	0.9714	17.1429	0.0	82.8571	8.529	7.138	16.6	34	35	logical operators	Division Operation						
384	dc5e75fce8e54e19d765da1c0df7066b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_3	8.0	ddec3_3_i1 UpdateRadioButton	0.3143	0.0	0.9714	31.4286	0.0	68.5714	15.118	7.609	30.818	34	35	Obtain quotient	Division Operation						
385	99780e04b6c4a7dfe5127d7e659597fb	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_4	12.0	ddec4_1_val1 UpdateTextField	1.0889	0.0222	0.5556	71.1111	0.0	28.8889	26.756	28.923	25.875	32	45	conditional statements	comparison operators	Function Definition	function call				
386	5947b6e74c2910c347211d307045d857	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_6	13.0	ddec16_1_val1 UpdateRadioButton	0.1471	0.0	0.9706	8.8235	0.0	91.1765	9.824	10.129	6.667	33	34	conditional statements	comparison operators	modulus operation	function call				
387	53fb51e099e10c98ebb3716a5cc1cad4	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_7	12.0	ddec17_1_i1 UpdateTextField	0.2432	0.0	0.8378	24.3243	0.0	75.6757	11.081	9.5	16.0	32	37	function call	function definition 1	conditional statements	comparison operators	print function	modulus operation	logical operators	
388	2e3d1920cf1f0bec6012d7f7131e9f12	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_8	7.0	ddec8_1_i1 UpdateTextField	1.0435	0.0	0.6304	67.3913	0.0	32.6087	29.413	14.733	36.516	31	46	conditional statements	assignment statements	function call					
389	19b4edc869054a8b3688533821a865f2	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	DIGT_dec_9	15.0	dec9_1_function UpdateShortAnswer	0.0	0.0	1.0313	0.0	0.0	100.0	83.355	83.355		29	32	function call	function definition 2	Function Return Value	Function Definition	Identify the Requirement			
390	4d39e6c38df33888fe25b9994546177b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_10	7.0	dec10_1_val1 UpdateTextField	0.0938	0.0625	0.9688	6.25	0.0	93.75	55.207	53.037	84.5	31	32	Function output equivalence	Understanding context	nested loops					
391	f96a3d39e8a6c9caaa7842cac86adcf1	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_10	8.0	dec10_1_val2 UpdateTextField	0.129	0.0	1.0	9.6774	0.0	90.3226	14.387	11.893	37.667	31	31	reading comprehension 2	interpreting placeholders						
392	b757c320ab85d7023b237a32013d4c92	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_10	8.0	dec10_1_val3 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	8.167	8.167		31	31	Function Return Value	interpreting placeholders						
393	26689b70aad0f249411daea726beb218	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_12	12.0	dec12_1_val1 UpdateTextField	0.4103	0.0256	0.8718	28.2051	2.5641	69.2308	39.974	31.481	59.083	35	39	Indentation in Python	comparison operators	function call					
394	2317ddbdea6463fdf536ba3f353717da	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_13	12.0	dec13_1_val1 UpdateTextField	0.2941	0.0882	1.0	11.7647	8.8235	79.4118	36.091	31.038	54.857	34	34	conditional statements	logical operators	Python function definition					
395	ddfc39a0f700d06da66e4f757062c6e8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_13	12.0	dec13_1_val2 UpdateTextField	0.6944	0.0	0.9167	47.2222	0.0	52.7778	40.886	21.947	63.375	34	36	conditional statements	comparison operators	Read Instructions Carefully	Python function definition				
396	4d406fc86f43678035f5ae69f6409987	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_13	12.0	dec13_1_val3 UpdateTextField	0.2353	0.0	0.9118	17.6471	0.0	82.3529	34.606	32.964	43.8	33	34	conditional statements	comparison operators	linear search concept	interpreting placeholders				
397	462636a84e3274eb6e4c3f5950e9824d	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_13	12.0	dec13_1_val4 UpdateTextField	0.3125	0.0	1.0	28.125	0.0	71.875	16.938	14.609	22.889	32	32	Function Return Value	conditional statements	logical operators					
398	e65c81fe2cf95adbe02ad8fd48bff263	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_14	12.0	dec14_1_function UpdateShortAnswer	0.0	0.0323	1.0	0.0	3.2258	96.7742	123.633	125.862	59.0	28	31	Identify the Requirement	function definition 2						
399	0da955105c2b595c524cce25bf6f5a2b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_15	12.0	dec15_1_val1 UpdateTextField	0.3235	0.0	0.8235	20.5882	0.0	79.4118	30.394	26.654	44.286	29	34	even integers	positive number condition	Identify the Requirement	Function output equivalence				
400	db0e6da82720ecb5cf38fcbe369f21dd	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_15	13.0	dec15_1_val2 UpdateTextField	0.2414	0.0	1.0	17.2414	0.0	82.7586	14.086	14.042	14.3	29	29	range function	conditional statements	positive number condition	even integers	modulus operation			
401	de0923674d65059fd2abf6ede0117448	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_15	13.0	dec15_1_val3 UpdateTextField	0.0345	0.0	1.0	3.4483	0.0	96.5517	8.741	8.589	13.0	29	29	range function	conditional check	conditional statements	positive number condition	even integers	modulus operation		
402	7ea04541c5dbaf7b92b82623329270b8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_16	13.0	dec16_1_val1 UpdateRadioButton	0.3947	0.0	0.8421	34.2105	0.0	65.7895	23.421	24.36	21.615	32	38	print function	conditional statements	comparison operators	modulus operation				
403	515cf122bf4e05e1319fc12238ca520b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_16	13.0	dec16_1_val2 UpdateRadioButton	0.4688	0.0	1.0	18.75	0.0	81.25	14.0	11.154	26.333	32	32	print function	conditional statements	comparison operators	modulus operation	Python function definition			
404	09d5210dd7c6d909f68e58610fc96ac1	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_16	13.0	dec16_1_val3 UpdateRadioButton	0.0938	0.0	1.0	6.25	0.0	93.75	13.094	10.567	51.0	32	32	function tracing	conditional statements	comparison operators	modulus operation	Python function definition			
405	0a8d3df3b89574b3ee5d86e33d17d25a	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_17	15.0	dec17_1_i1 UpdateTextField	0.2188	0.0	0.875	21.875	0.0	78.125	20.844	18.16	30.429	28	32	conditional statements	comparison operators	Function output equivalence	function call				
406	949ca15209a3b87d6d0e90f8a0dd025a	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	17.0	dec1_1_i1 UpdateRadioButton	0.0976	0.0488	0.9512	7.3171	4.878	87.8049	126.97	142.276	16.0	37	41	variable assignment	logical operators						
407	2ed80d7eed49e52f1924133d54ab34dd	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	18.0	dec1_2_i1 UpdateRadioButton	0.0541	0.027	0.973	5.4054	2.7027	91.8919	10.649	10.206	15.667	35	37	variable assignment	conjunction and disjunction						
408	e0bcac3fabe579ce51769ac3bdc10c10	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	18.0	dec1_3_i1 UpdateRadioButton	0.0811	0.0	0.973	8.1081	0.0	91.8919	6.541	6.618	5.667	35	37	logical operators	Logical Negation						
409	467f8107f69478c0049e047f64d557c2	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	20.0	dec1_4_i1 UpdateRadioButton	0.2	0.025	0.925	20.0	2.5	77.5	9.897	9.267	12.0	34	40	variable assignment	logical operators	comparison operators					
410	a9240e991cd9e551697a4722ec85cd8c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	21.0	dec1_5_i1 UpdateRadioButton	0.1316	0.0263	0.9474	10.5263	2.6316	86.8421	11.676	11.719	11.4	35	38	variable assignment	logical operators	comparison operators					
411	33296b7e2f6ceb6a4bf0b0235ae74995	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	22.0	dec1_6_i1 UpdateRadioButton	0.15	0.0	0.9	15.0	0.0	85.0	9.675	6.735	26.333	34	40	logical operators	comparison operators	Python Expression					
412	4414a91e2ef141093c21db0bcbdbb143	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	23.0	dec1_7_i1 UpdateRadioButton	0.1389	0.0	0.9167	13.8889	0.0	86.1111	11.389	12.065	7.2	33	36	logical operators	variable assignment	comparison operators					
413	e5d49ec74d02b2c733f7480a28b2eb8c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	24.0	dec1_8_i1 UpdateRadioButton	0.0541	0.0	0.9459	5.4054	0.0	94.5946	8.73	8.657	10.0	33	37	variable assignment	logical operators	conditional check	True/False Questions				
414	d5bca9f1ca4e336d615f7cdbdad6226b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_1paged	25.0	dec1_9_i1 UpdateRadioButton	0.1143	0.0286	1.0	8.5714	0.0	91.4286	10.257	7.719	37.333	33	35	variable assignment	logical operators						
415	156e8df6793c950bfa819169b0ca361e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_2	3.0	dec_2_1_ddl1 UpdateComboBox	0.1081	0.0	0.9459	10.8108	0.0	89.1892	70.405	69.121	81.0	35	37	logical operators	comparison operators	conditional check					
416	348379359df47e46ed8414bf44d179c9	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_2	4.0	dec_2_1_ddl2 UpdateComboBox	0.0571	0.0	1.0286	2.8571	0.0	97.1429	11.029	11.029	11.0	35	35	logical operators	comparison operators						
417	2ea12e167a42f370dd079e183b2a0e00	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_2	4.0	dec_2_1_ddl3 UpdateComboBox	0.1429	0.0	1.0	8.5714	0.0	91.4286	13.543	12.781	21.667	35	35	logical operators	comparison operators						
418	25061b1888edf39061c617d90435cf6e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_3	9.0	dec_3_1_old UpdateTextField	1.5385	0.4808	0.5192	55.7692	21.1538	23.0769	99.824	91.909	102.0	34	52	variable assignment	conditional statements	logical operators	comparison operators				
419	a1f297dd708c05d84bd2c111834a06e6	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	LBD_dec_3	13.0	dec_3_2_stmnt UpdateTextField	2.8776	0.7755	0.2449	77.551	12.2449	10.2041	164.551	64.4	175.932	32	49	variable assignment	logical operators	Logical Negation					
420	cfaca0ea19a799e29fca65884d836351	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	Unknown	0.0238	0.0	3.9762	2.381	0.0	97.619	23.739	23.739		42	42								
421	2d46119dffb62bbe4f62708067d991e7	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec5_i1 UpdateRadioButton	0.0238	0.0	0.9762	2.381	0.0	97.619	5.935	5.914	6.65	42	42	conditional check	string concatenation						
422	eb15a45704f9c2817ad6ff79a7934f96	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec6_res1 UpdateTextField	0.6905	0.0	0.3095	69.0476	0.0	30.9524	5.935	4.851	6.368	42	42	interval notation	Logical Reasoning						
423	ca89ef6db6b132b21fae1799f71edff0	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec6_res2 UpdateTextField	0.6667	0.0	0.3333	66.6667	0.0	33.3333	5.935	4.44	6.62	42	42	interval notation							
424	d228c9ab6853853c92cde5ed5486181c	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec6_res3 UpdateTextField	0.5952	0.0	0.4048	59.5238	0.0	40.4762	5.935	3.956	7.254	42	42	interval notation	Logical Reasoning						
425	0c94131f3cf2cf5dd848283cdba4a001	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec6_res4 UpdateTextField	0.4762	0.0	0.5238	47.619	0.0	52.381	5.935	4.378	7.405	42	42	interval notation							
426	5312debfcf0ba36f4685edf2207097f5	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec7_res1 UpdateTextField	0.5238	0.0	0.4762	52.381	0.0	47.619	5.935	6.73	5.265	42	42	assignment statements	function definition 2	function call					
427	774b338292e36767bcd050738c0e7868	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec7_res2 UpdateTextField	0.5	0.0	0.5	50.0	0.0	50.0	5.935	7.605	4.357	42	42	assignment statements	function definition 2	function call	Function output equivalence				
428	220ae3eef5b2e01b93ec81914c88276f	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec8_res1_width200 UpdateTextField	0.0476	0.0	0.9524	4.7619	0.0	95.2381	5.935	5.379	15.1	42	42	loop termination condition	Indentation in Python	conditional statements	string concatenation	Function Definition	Python function definition		
429	627c2016f0fa51ccbb3ae42c4bcb3a13	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec8_res2_width200 UpdateTextField	0.0714	0.0	0.9286	7.1429	0.0	92.8571	5.935	5.379	15.1	42	42	Indentation in Python	conditional statements	comparison operators	print function	string concatenation	Python function definition		
430	80374f83fa16efb053d08c79bacffd76	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec8_res3_width200 UpdateTextField	0.0476	0.0	0.9524	4.7619	0.0	95.2381	5.935	6.07	3.7	42	42	Indentation in Python	conditional statements	string concatenation	Function output equivalence				
431	940860a366d1b8f98d2bb4ee0343aa7f	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	hs_dec8_res4_width200 UpdateTextField	0.0714	0.0	0.9286	7.1429	0.0	92.8571	5.935	5.767	8.706	42	42	Indentation in Python	function call	conditional statements	print function	string concatenation	Python function definition		
432	e5a97d49f9e262efad8b4fd464c1a3ff	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	short_multi_res1_width200 UpdateTextField	0.0238	0.0	0.9762	2.381	0.0	97.619	5.935	5.914	6.65	42	42	function call	variable initialization	conditional statements	string concatenation	Python function definition			
433	9bd5b28ecf4a7860f2db7e00fa178d41	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	short_multi_res2_width200 UpdateTextField	0.0238	0.0	0.9762	2.381	0.0	97.619	5.935	5.914	6.65	42	42	variable initialization	conditional statements	comparison operators	string concatenation	Python function definition			
434	4faf88ca6c947e900c9f6314742dcec8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	short_multi_res3_width200 UpdateTextField	0.0476	0.0	0.9524	4.7619	0.0	95.2381	5.935	5.585	11.706	42	42	variable initialization	conditional statements	comparison operators	string concatenation	Python function definition			
435	7f07f3ebb2a8142eabb579993685df98	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Making Decisions	decisions_hs	5.0	short_multi_res4_width200 UpdateTextField	0.0476	0.0	0.9524	4.7619	0.0	95.2381	5.935	5.933	5.968	42	42	variable initialization	conditional statements	comparison operators	print function	string concatenation			
436	328f93103d7950e587f01374256cbb27	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_1	6.0	dmerge_1_1_function UpdateShortAnswer	0.0	0.0	1.1429	0.0	0.0	100.0	44.657	44.657		35	35	Solution Comparison	interpreting placeholders						
437	139df679abf99e20663e72edd60d6ba7	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_6	10.0	dmerge_6_1_i1 UpdateRadioButton	0.4444	0.0	0.8889	41.6667	0.0	58.3333	23.639	25.381	21.2	32	36	linear search concept							
438	9e59cf8bedfb0d53e79866fee20d1e8b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_7	9.0	dmerge7_1_i1 UpdateRadioButton	0.4571	0.0	0.9714	45.7143	0.0	54.2857	16.371	22.474	9.125	34	35	linear search concept	Binary Search Algorithm						
439	38ba2489e19b27a94e8c8272192fd982	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_8	9.0	dmerge7_1_dmerge8_1.1 UpdateTextField	0.2857	0.0	0.9429	25.7143	0.0	74.2857	14.257	6.231	37.444	33	35	list indexing	conditional check						
440	b6c75ac10e850d136e86be9922c57fe3	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_9	6.0	dmerge_1_i1 UpdateRadioButton	0.4138	0.0	0.931	41.3793	0.0	58.6207	33.483	49.529	10.75	27	29	Understanding Insertion Sort	insertion sort algorithm						
441	7c110b4415911247fcb27846f2a15e52	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Putting Iterations and Decisions Together	DIGT_merge_9	6.0	dmerge_2_i1 UpdateRadioButton	0.5185	0.0	1.0	51.8519	0.0	48.1481	13.815	14.923	12.786	27	27	loop termination condition	while loop condition	nested loops					
